Order_Date,Ship_Mode,Segment,City,State,Country,Orders_Market,Orders_Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Person,People_Region,Order_ID,Market
2013-09-03T00:00:00.000Z,Second Class,Home Office,AIX-EN-PROVENCE,Provence-Alpes-Côte d'Azur,FRANCE,EU,Central,Office Supplies,Appliances,"Hamilton Beach Blender, Silver",255.744,4,0.1,-28.416,24.4,High,Anna Andreadi,Central,ES-2013-2003988,EU
2013-07-11T00:00:00.000Z,Standard Class,Consumer,DALLAS,Texas,UNITED STATES,US,Central,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.352,24.4,High,Anna Andreadi,Central,US-2013-131149,United States
2014-05-13T00:00:00.000Z,First Class,Consumer,ALTAMURA,Apulia,ITALY,EU,South,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",94.5,6,0.0,42.48,24.25,High,Chuck Magee,South,ES-2014-4963892,EU
2013-10-14T00:00:00.000Z,Standard Class,Corporate,TUXTLA GUTIÉRREZ,Chiapas,MEXICO,LATAM,North,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",231.456,3,0.2,23.136,24.24,High,Jack Lebron,North,MX-2013-110135,LATAM
2014-04-17T00:00:00.000Z,Same Day,Consumer,WUHAI,Inner Mongolia,CHINA,APAC,North Asia,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",103.2,2,0.0,44.34,23.96,Critical,Shirley Daniels,North Asia,IN-2014-61932,APAC
2013-08-12T00:00:00.000Z,Standard Class,Corporate,HANDAN,Hebei,CHINA,APAC,North Asia,Furniture,Furnishings,"Advantus Clock, Black",205.56,4,0.0,57.48,23.86,Medium,Shirley Daniels,North Asia,IN-2013-14437,APAC
2013-08-22T00:00:00.000Z,Standard Class,Consumer,TOKYO,Tokyo,JAPAN,APAC,North Asia,Furniture,Chairs,"Office Star Chairmat, Adjustable",204.93,3,0.0,18.36,23.83,Medium,Shirley Daniels,North Asia,IN-2013-17699,APAC
2013-10-11T00:00:00.000Z,Standard Class,Consumer,BACOOR,Calabarzon,PHILIPPINES,APAC,Southeast Asia,Furniture,Chairs,"Novimex Steel Folding Chair, Set of Two",190.08,3,0.25,-53.28,23.79,High,Alejandro Ballentine,Southeast Asia,ID-2013-68498,APAC
2014-02-28T00:00:00.000Z,Second Class,Corporate,CARDIFF,Wales,UNITED KINGDOM,EU,North,Office Supplies,Storage,"Rogers Shelving, Wire Frame",183.6,3,0.0,56.88,23.77,High,Jack Lebron,North,ES-2014-2280822,EU
2013-11-24T00:00:00.000Z,Standard Class,Consumer,LIANZHOU,Guangdong,CHINA,APAC,North Asia,Technology,Phones,"Nokia Speaker Phone, with Caller ID",369.45,3,0.0,84.96,23.76,Medium,Shirley Daniels,North Asia,IN-2013-22298,APAC
2013-08-26T00:00:00.000Z,Standard Class,Consumer,SCEAUX,Ile-de-France,FRANCE,EU,Central,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",177.93,9,0.0,74.52,23.73,High,Anna Andreadi,Central,ES-2013-5106699,EU
2013-02-07T00:00:00.000Z,Same Day,Corporate,LOS MOCHIS,Sinaloa,MEXICO,LATAM,North,Office Supplies,Storage,"Eldon Shelving, Blue",129.12,4,0.0,60.64,23.6,High,Jack Lebron,North,MX-2013-153920,LATAM
2014-06-27T00:00:00.000Z,Standard Class,Consumer,VALENCIA,Valenciana,SPAIN,EU,South,Furniture,Furnishings,"Tenex Frame, Erganomic",325.8,3,0.0,107.46,23.57,Medium,Chuck Magee,South,ES-2014-5822421,EU
2014-09-27T00:00:00.000Z,Standard Class,Corporate,TEPIC,Nayarit,MEXICO,LATAM,North,Technology,Phones,"Motorola Headset, Cordless",275.3,5,0.0,19.2,23.27,Medium,Jack Lebron,North,US-2014-142706,LATAM
2014-08-12T00:00:00.000Z,Second Class,Home Office,CORMEILLES-EN-PARISIS,Ile-de-France,FRANCE,EU,Central,Office Supplies,Art,"Binney & Smith Canvas, Easy-Erase",154.89,3,0.0,26.28,23.23,Medium,Anna Andreadi,Central,ES-2014-5247585,EU
2014-11-29T00:00:00.000Z,Standard Class,Corporate,WAGGA WAGGA,New South Wales,AUSTRALIA,APAC,Oceania,Office Supplies,Appliances,"Breville Coffee Grinder, Black",330.966,6,0.1,73.386,23.17,Medium,Anthony Jacobs,Oceania,IN-2014-43571,APAC
2014-11-17T00:00:00.000Z,Standard Class,Corporate,CHATOU,Ile-de-France,FRANCE,EU,Central,Technology,Machines,"Konica Card Printer, Red",439.416,3,0.15,41.346,23.14,Medium,Anna Andreadi,Central,ES-2014-5438886,EU
2013-12-21T00:00:00.000Z,Standard Class,Corporate,MEXICALI,Baja California,MEXICO,LATAM,North,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Set of Two",320.448,6,0.2,108.048,23.12,Medium,Jack Lebron,North,MX-2013-117415,LATAM
2013-04-25T00:00:00.000Z,Second Class,Corporate,BERLIN,Berlin,GERMANY,EU,Central,Office Supplies,Storage,"Tenex Trays, Blue",130.104,3,0.2,1.584,23.09,High,Anna Andreadi,Central,ES-2013-4375143,EU
2014-01-28T00:00:00.000Z,Standard Class,Consumer,EMMEN,Drenthe,NETHERLANDS,EU,Central,Technology,Copiers,"Sharp Copy Machine, Color",240.84,2,0.5,-62.64,23.07,Medium,Anna Andreadi,Central,IT-2014-5470294,EU
2013-06-04T00:00:00.000Z,Standard Class,Corporate,PEKANBARU,Riau,INDONESIA,APAC,Southeast Asia,Technology,Accessories,"SanDisk Router, Bluetooth",271.731,2,0.47,-61.569,23.04,Medium,Alejandro Ballentine,Southeast Asia,ID-2013-72362,APAC
2014-12-17T00:00:00.000Z,Standard Class,Consumer,ARLES,Provence-Alpes-Côte d'Azur,FRANCE,EU,Central,Technology,Accessories,"SanDisk Memory Card, Erganomic",220.44,2,0.0,39.66,22.99,Low,Anna Andreadi,Central,ES-2014-1734818,EU
2014-09-11T00:00:00.000Z,Standard Class,Consumer,MATSUBARA,Oita,JAPAN,APAC,North Asia,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor",249.75,9,0.0,114.75,22.98,Medium,Shirley Daniels,North Asia,IN-2014-57683,APAC
2014-10-06T00:00:00.000Z,Standard Class,Home Office,WUHAN,Hubei,CHINA,APAC,North Asia,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",252.045,3,0.5,-191.565,22.85,Medium,Shirley Daniels,North Asia,IN-2014-71956,APAC
2013-03-15T00:00:00.000Z,Standard Class,Consumer,SAHUAYO DE JOSÉ MARÍA MORELOS,Michoacán,MEXICO,LATAM,North,Technology,Machines,"Konica Phone, Durable",172.62,3,0.0,0.0,22.75,High,Jack Lebron,North,MX-2013-139948,LATAM
2014-11-13T00:00:00.000Z,Standard Class,Corporate,POZA RICA DE HIDALGO,Veracruz,MEXICO,LATAM,North,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",467.04,7,0.2,70.0,22.75,Medium,Jack Lebron,North,MX-2014-167493,LATAM
2013-11-18T00:00:00.000Z,Standard Class,Consumer,HIDALGO,Michoacán,MEXICO,LATAM,North,Technology,Accessories,"Belkin Mouse, Programmable",225.12,8,0.0,40.48,22.68,Medium,Jack Lebron,North,MX-2013-141901,LATAM
2013-07-22T00:00:00.000Z,Standard Class,Corporate,NEWCASTLE,New South Wales,AUSTRALIA,APAC,Oceania,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",270.594,2,0.1,-0.00600000000000023,22.68,Low,Anthony Jacobs,Oceania,ID-2013-78795,APAC
2014-04-28T00:00:00.000Z,Standard Class,Home Office,MONTEREAU-FAULT-YONNE,Ile-de-France,FRANCE,EU,Central,Technology,Accessories,"Belkin Memory Card, USB",345.06,3,0.0,0.0,22.56,High,Anna Andreadi,Central,ES-2014-2769035,EU
2013-12-20T00:00:00.000Z,Standard Class,Corporate,HUANGSHI,Hubei,CHINA,APAC,North Asia,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",155.07,3,0.0,60.39,22.4,Low,Shirley Daniels,North Asia,IN-2013-13786,APAC
2013-11-01T00:00:00.000Z,First Class,Corporate,STOCKHOLM,Stockholm,SWEDEN,EU,North,Office Supplies,Appliances,"Breville Toaster, Red",153.42,4,0.5,-52.26,22.37,Medium,Jack Lebron,North,IT-2013-3468927,EU
2013-12-30T00:00:00.000Z,First Class,Home Office,HAMBURG,Hamburg,GERMANY,EU,Central,Office Supplies,Storage,"Tenex Folders, Single Width",146.475,7,0.1,17.745,22.35,High,Anna Andreadi,Central,ES-2013-4429605,EU
2014-03-05T00:00:00.000Z,Second Class,Corporate,MEXICO CITY,Distrito Federal,MEXICO,LATAM,North,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",260.352,4,0.2,-48.848,22.33,Medium,Jack Lebron,North,US-2014-125626,LATAM
2014-06-14T00:00:00.000Z,First Class,Consumer,CURITIBA,Parana,BRAZIL,LATAM,South,Office Supplies,Art,"BIC Markers, Fluorescent",92.3,5,0.0,7.3,22.18,High,Chuck Magee,South,MX-2014-142874,LATAM
2014-05-15T00:00:00.000Z,First Class,Home Office,CANBERRA,Australian Capital Territory,AUSTRALIA,APAC,Oceania,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50",383.46,14,0.0,114.66,22.04,Medium,Anthony Jacobs,Oceania,IN-2014-84948,APAC
2014-08-18T00:00:00.000Z,Standard Class,Corporate,BRENTWOOD,California,UNITED STATES,US,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,22.01,Medium,Matt Collister,West,CA-2014-166093,United States
2013-11-11T00:00:00.000Z,Standard Class,Home Office,HEERLEN,Limburg,NETHERLANDS,EU,Central,Technology,Phones,"Samsung Audio Dock, Cordless",339.36,4,0.5,-217.2,21.98,Medium,Anna Andreadi,Central,IT-2013-3253363,EU
2014-10-29T00:00:00.000Z,Standard Class,Consumer,SAN JUAN DEL RÍO,Querétaro,MEXICO,LATAM,North,Technology,Machines,"Panasonic Inkjet, White",414.0,2,0.0,45.52,21.91,Medium,Jack Lebron,North,MX-2014-142643,LATAM
2014-08-20T00:00:00.000Z,First Class,Corporate,SALTILLO,Coahuila,MEXICO,LATAM,North,Technology,Phones,"Nokia Audio Dock, VoIP",111.22,1,0.0,1.1,21.73,Medium,Jack Lebron,North,MX-2014-131366,LATAM
2013-08-22T00:00:00.000Z,Standard Class,Consumer,TOKYO,Tokyo,JAPAN,APAC,North Asia,Office Supplies,Art,"Boston Markers, Water Color",206.85,7,0.0,0.0,21.67,Medium,Shirley Daniels,North Asia,IN-2013-17699,APAC
2014-11-19T00:00:00.000Z,Same Day,Corporate,MILWAUKEE,Wisconsin,UNITED STATES,US,Central,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,21.65,High,Anna Andreadi,Central,CA-2014-107825,United States
2014-09-11T00:00:00.000Z,Standard Class,Corporate,BOULOGNE-SUR-MER,Nord-Pas-de-Calais,FRANCE,EU,Central,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",244.8,5,0.0,88.05,21.62,Medium,Anna Andreadi,Central,ES-2014-2933395,EU
2014-09-17T00:00:00.000Z,Standard Class,Home Office,SHENZHEN,Guangdong,CHINA,APAC,North Asia,Technology,Accessories,"Enermax Mouse, Erganomic",190.5,5,0.0,64.65,21.62,Medium,Shirley Daniels,North Asia,IN-2014-68008,APAC
2014-11-21T00:00:00.000Z,First Class,Consumer,NEW YORK CITY,New York,UNITED STATES,US,East,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0.0,19.3116,21.57,Critical,Kelly Williams,East,CA-2014-111556,United States
2014-10-03T00:00:00.000Z,Standard Class,Consumer,SAN FRANCISCO,California,UNITED STATES,US,West,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,21.57,Medium,Matt Collister,West,CA-2014-137414,United States
2014-10-22T00:00:00.000Z,Standard Class,Consumer,BIRMINGHAM,England,UNITED KINGDOM,EU,North,Office Supplies,Storage,"Smead Trays, Industrial",195.84,8,0.5,-66.72,21.53,High,Jack Lebron,North,ES-2014-4963892,EU
2014-09-10T00:00:00.000Z,Standard Class,Corporate,PHILADELPHIA,Pennsylvania,UNITED STATES,US,East,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674,21.5,Medium,Kelly Williams,East,US-2014-118087,United States
2014-08-27T00:00:00.000Z,Standard Class,Consumer,AZCAPOTZALCO,Distrito Federal,MEXICO,LATAM,North,Technology,Copiers,"Hewlett Personal Copier, Color",290.83716,3,0.002,31.45716,21.5,Medium,Jack Lebron,North,MX-2014-107279,LATAM
2014-02-24T00:00:00.000Z,Standard Class,Corporate,COURBEVOIE,Ile-de-France,FRANCE,EU,Central,Office Supplies,Art,"BIC Canvas, Easy-Erase",161.91,3,0.0,54.99,21.48,Low,Anna Andreadi,Central,ES-2014-2933395,EU
2013-04-11T00:00:00.000Z,Second Class,Home Office,NAPIER,Hawke's Bay,NEW ZEALAND,APAC,Oceania,Technology,Accessories,"Enermax Mouse, Bluetooth",161.16,4,0.0,70.8,21.48,High,Anthony Jacobs,Oceania,IN-2013-84584,APAC
2013-09-24T00:00:00.000Z,Standard Class,Consumer,ZAPOPAN,Jalisco,MEXICO,LATAM,North,Technology,Accessories,"SanDisk Flash Drive, Programmable",191.52,7,0.0,57.4,21.46,High,Jack Lebron,North,MX-2013-150140,LATAM
2014-01-17T00:00:00.000Z,Standard Class,Home Office,DHAKA,Dhaka,BANGLADESH,APAC,Central Asia,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",219.3,5,0.0,26.25,21.42,Medium,Nora Preis,Central Asia,IN-2014-77941,APAC
2014-09-18T00:00:00.000Z,First Class,Consumer,HELSINKI,Uusimaa,FINLAND,EU,North,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",173.25,3,0.0,74.43,21.39,Medium,Jack Lebron,North,ES-2014-5762425,EU
2013-04-01T00:00:00.000Z,Second Class,Consumer,PHILADELPHIA,Pennsylvania,UNITED STATES,US,East,Technology,Phones,LG Exalt,280.782,3,0.4,-60.8361,21.38,Medium,Kelly Williams,East,US-2013-151827,United States
2014-01-14T00:00:00.000Z,Standard Class,Corporate,LYON,Rhône-Alpes,FRANCE,EU,Central,Furniture,Chairs,"SAFCO Rocking Chair, Red",364.257,3,0.1,-20.313,21.22,Medium,Anna Andreadi,Central,ES-2014-3380674,EU
2014-12-23T00:00:00.000Z,Standard Class,Consumer,JACKSON,Tennessee,UNITED STATES,US,South,Furniture,Tables,"\"Bevis Round Bullnose 29\"\" High Table Top\"",934.956,6,0.4,-249.3216,21.21,Medium,Chuck Magee,South,CA-2014-150910,United States
2014-03-22T00:00:00.000Z,Second Class,Consumer,FRANKFURT,Hesse,GERMANY,EU,Central,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",105.45,5,0.0,32.55,21.11,Critical,Anna Andreadi,Central,ES-2014-5830221,EU
2014-01-14T00:00:00.000Z,Standard Class,Corporate,LYON,Rhône-Alpes,FRANCE,EU,Central,Furniture,Bookcases,"Dania Classic Bookcase, Mobile",371.952,1,0.1,33.042,21.09,Medium,Anna Andreadi,Central,ES-2014-3380674,EU
2013-10-10T00:00:00.000Z,Standard Class,Consumer,ANNONAY,Rhône-Alpes,FRANCE,EU,Central,Technology,Copiers,"Sharp Fax and Copier, Color",289.068,2,0.15,115.608,20.92,Medium,Anna Andreadi,Central,ES-2013-3078948,EU
2014-09-04T00:00:00.000Z,Standard Class,Consumer,PESCARA,Abruzzi,ITALY,EU,South,Office Supplies,Paper,"Enermax Note Cards, Multicolor",293.76,9,0.0,61.56,20.85,Medium,Chuck Magee,South,ES-2014-2411166,EU
2014-01-28T00:00:00.000Z,Standard Class,Home Office,ZHUHAI,Guangdong,CHINA,APAC,North Asia,Office Supplies,Art,"Binney & Smith Pens, Water Color",181.44,12,0.0,72.36,20.65,High,Shirley Daniels,North Asia,IN-2014-66062,APAC
2014-11-20T00:00:00.000Z,Second Class,Consumer,BILBAO,Basque Country,SPAIN,EU,South,Technology,Machines,"Epson Phone, Durable",291.924,4,0.1,12.924,20.63,Medium,Chuck Magee,South,ES-2014-5891109,EU
2014-03-11T00:00:00.000Z,Second Class,Consumer,DHAKA,Dhaka,BANGLADESH,APAC,Central Asia,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional",166.68,1,0.0,18.33,20.55,High,Nora Preis,Central Asia,IN-2014-75470,APAC
2014-04-28T00:00:00.000Z,Standard Class,Corporate,FORT WORTH,Texas,UNITED STATES,US,Central,Furniture,Bookcases,Sauder Barrister Bookcases,220.2656,4,0.32,-42.1096,20.55,Medium,Anna Andreadi,Central,CA-2014-135692,United States
2014-08-27T00:00:00.000Z,Standard Class,Home Office,DEPOK,Jawa Barat,INDONESIA,APAC,Southeast Asia,Office Supplies,Art,"Boston Canvas, Water Color",290.3502,7,0.27,-107.3898,20.49,Medium,Alejandro Ballentine,Southeast Asia,IN-2014-37033,APAC
2014-09-11T00:00:00.000Z,Standard Class,Consumer,MATSUBARA,Oita,JAPAN,APAC,North Asia,Office Supplies,Appliances,"KitchenAid Microwave, White",308.46,1,0.0,86.34,20.4,Medium,Shirley Daniels,North Asia,IN-2014-57683,APAC
2014-08-22T00:00:00.000Z,Second Class,Consumer,MAIDENHEAD,England,UNITED KINGDOM,EU,North,Office Supplies,Art,"BIC Markers, Water Color",118.44,4,0.0,41.4,20.37,Critical,Jack Lebron,North,ES-2014-1012006,EU
2014-05-19T00:00:00.000Z,Second Class,Consumer,CÚCUTA,Norte de Santander,COLOMBIA,LATAM,South,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",172.5,5,0.0,41.4,20.19,High,Chuck Magee,South,MX-2014-117240,LATAM
2013-10-14T00:00:00.000Z,Standard Class,Corporate,TUXTLA GUTIÉRREZ,Chiapas,MEXICO,LATAM,North,Furniture,Chairs,"Office Star Steel Folding Chair, Red",146.736,3,0.2,-16.524,20.14,High,Jack Lebron,North,MX-2013-110135,LATAM
2013-07-03T00:00:00.000Z,First Class,Consumer,PONTIVY,Brittany,FRANCE,EU,Central,Office Supplies,Art,"Boston Highlighters, Water Color",110.25,5,0.0,19.8,20.1,Medium,Anna Andreadi,Central,ES-2013-1874583,EU
2014-03-24T00:00:00.000Z,First Class,Consumer,SEATTLE,Washington,UNITED STATES,US,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,0.0,6719.9808,20.0,Medium,Matt Collister,West,CA-2014-140151,United States
2014-11-14T00:00:00.000Z,Second Class,Consumer,JAKARTA,Jakarta,INDONESIA,APAC,Southeast Asia,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",121.8855,5,0.17,48.3855,20.0,High,Alejandro Ballentine,Southeast Asia,IN-2014-37712,APAC
2013-08-13T00:00:00.000Z,Standard Class,Consumer,TOYOHASHI,Aichi,JAPAN,APAC,North Asia,Office Supplies,Envelopes,"Ames Mailers, Recycled",173.25,5,0.0,45.0,19.99,Medium,Shirley Daniels,North Asia,IN-2013-55135,APAC
2014-07-28T00:00:00.000Z,Standard Class,Home Office,VALLADOLID,Castile and León,SPAIN,EU,South,Technology,Copiers,"Canon Personal Copier, Digital",284.76,2,0.0,14.22,19.98,Medium,Chuck Magee,South,ES-2014-2439745,EU
2014-09-03T00:00:00.000Z,Second Class,Home Office,LOS ANGELES,California,UNITED STATES,US,West,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,19.9,High,Matt Collister,West,CA-2014-169327,United States
2014-01-06T00:00:00.000Z,Standard Class,Consumer,NICE,Provence-Alpes-Côte d'Azur,FRANCE,EU,Central,Office Supplies,Binders,"Cardinal Binding Machine, Clear",246.15,5,0.0,98.4,19.82,High,Anna Andreadi,Central,ES-2014-2769035,EU
2013-10-15T00:00:00.000Z,Standard Class,Home Office,HERMOSILLO,Sonora,MEXICO,LATAM,North,Technology,Phones,"Cisco Speaker Phone, Full Size",186.36,2,0.0,0.0,19.78,High,Jack Lebron,North,MX-2013-110933,LATAM
2013-01-03T00:00:00.000Z,Second Class,Consumer,KREFELD,North Rhine-Westphalia,GERMANY,EU,Central,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",83.4,5,0.0,2.4,19.67,Critical,Anna Andreadi,Central,ES-2013-5616549,EU
2014-05-12T00:00:00.000Z,Standard Class,Consumer,PINGXIANG,Jiangxi,CHINA,APAC,North Asia,Office Supplies,Storage,"Rogers Lockers, Blue",211.62,1,0.0,10.56,19.43,Medium,Shirley Daniels,North Asia,IN-2014-27863,APAC
2013-11-06T00:00:00.000Z,First Class,Consumer,VIRGINIA BEACH,Virginia,UNITED STATES,US,South,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937,19.37,High,Chuck Magee,South,CA-2013-157280,United States
2013-10-15T00:00:00.000Z,Standard Class,Home Office,HERMOSILLO,Sonora,MEXICO,LATAM,North,Furniture,Chairs,"Harbour Creations Chairmat, Black",222.624,6,0.2,-8.37600000000001,19.32,High,Jack Lebron,North,MX-2013-110933,LATAM
2014-11-07T00:00:00.000Z,Standard Class,Corporate,XIANGTAN,Hunan,CHINA,APAC,North Asia,Furniture,Chairs,"Harbour Creations Chairmat, Adjustable",148.98,2,0.0,65.52,19.08,High,Shirley Daniels,North Asia,IN-2014-21059,APAC
2014-09-20T00:00:00.000Z,Standard Class,Corporate,PALERMO,Sicily,ITALY,EU,South,Office Supplies,Art,"Sanford Sketch Pad, Water Color",145.98,3,0.0,68.58,19.06,High,Chuck Magee,South,ES-2014-1224526,EU
2014-12-08T00:00:00.000Z,Second Class,Corporate,NUEVO LAREDO,Tamaulipas,MEXICO,LATAM,North,Technology,Phones,"Cisco Office Telephone, VoIP",214.8,4,0.0,88.0,19.04,Medium,Jack Lebron,North,MX-2014-127733,LATAM
2014-01-03T00:00:00.000Z,Standard Class,Corporate,KUNMING,Yunnan,CHINA,APAC,North Asia,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",216.72,8,0.0,108.24,18.9,Medium,Shirley Daniels,North Asia,IN-2014-38006,APAC
2014-11-03T00:00:00.000Z,Standard Class,Consumer,CARTAGENA,Bolívar,COLOMBIA,LATAM,South,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",226.4,2,0.0,33.96,18.85,Medium,Chuck Magee,South,MX-2014-162075,LATAM
2013-03-28T00:00:00.000Z,Standard Class,Consumer,BUENOS AIRES,Buenos Aires,ARGENTINA,LATAM,South,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",292.176,4,0.4,9.69599999999998,18.83,Medium,Chuck Magee,South,MX-2013-109771,LATAM
2013-08-30T00:00:00.000Z,Standard Class,Corporate,SANTA ANA,Santa Ana,EL SALVADOR,LATAM,Central,Technology,Phones,"Apple Audio Dock, with Caller ID",556.3,5,0.0,139.0,18.8,Medium,Anna Andreadi,Central,MX-2013-167213,LATAM
2013-09-03T00:00:00.000Z,Standard Class,Consumer,MANILA,National Capital,PHILIPPINES,APAC,Southeast Asia,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",249.84,4,0.25,69.84,18.66,Medium,Alejandro Ballentine,Southeast Asia,ID-2013-13562,APAC
2013-08-17T00:00:00.000Z,Standard Class,Corporate,BOCHUM,North Rhine-Westphalia,GERMANY,EU,Central,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",111.72,4,0.0,45.72,18.6,High,Anna Andreadi,Central,ES-2013-3446925,EU
2013-01-17T00:00:00.000Z,Standard Class,Home Office,CONCORD,New Hampshire,UNITED STATES,US,East,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546,18.6,Medium,Kelly Williams,East,CA-2013-116736,United States
2014-11-05T00:00:00.000Z,Standard Class,Consumer,BERLIN,Berlin,GERMANY,EU,Central,Technology,Accessories,"Enermax Memory Card, Erganomic",201.96,2,0.1,82.98,18.58,Medium,Anna Andreadi,Central,ES-2014-5900887,EU
2013-04-20T00:00:00.000Z,First Class,Home Office,BREMEN,Bremen,GERMANY,EU,Central,Office Supplies,Supplies,"Elite Trimmer, High Speed",166.68,4,0.0,8.28,18.51,Medium,Anna Andreadi,Central,ES-2013-1268416,EU
2014-11-26T00:00:00.000Z,Standard Class,Corporate,UDAIPUR,Tripura,INDIA,APAC,Central Asia,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",338.7,2,0.0,148.98,18.47,Medium,Nora Preis,Central Asia,IN-2014-15011,APAC
2014-09-08T00:00:00.000Z,Standard Class,Corporate,EUNÁPOLIS,Bahia,BRAZIL,LATAM,South,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",310.24,8,0.0,12.32,18.46,Medium,Chuck Magee,South,MX-2014-111633,LATAM
2014-12-26T00:00:00.000Z,Second Class,Consumer,TOOWOOMBA,Queensland,AUSTRALIA,APAC,Oceania,Technology,Copiers,"HP Fax Machine, High-Speed",178.884,1,0.4,-98.406,18.46,High,Anthony Jacobs,Oceania,ID-2014-86033,APAC
2013-11-12T00:00:00.000Z,Standard Class,Consumer,LONDON,England,UNITED KINGDOM,EU,North,Office Supplies,Storage,"Eldon Lockers, Industrial",357.102,2,0.1,154.722,18.43,Medium,Jack Lebron,North,ES-2013-1341762,EU
